nung.m4a	00:00:00.79
nya.m4a	00:00:00.79
nyak.m4a	00:00:00.57
nyet.m4a	00:00:00.50
nyi.m4a	00:00:00.86
nyit.m4a	00:00:00.57
nyu.m4a	00:00:00.81
o.m4a	00:00:00.73
p.m4a	00:00:00.80
pa.m4a	00:00:00.71
pai.m4a	00:00:00.69
pan.m4a	00:00:00.72
pang.m4a	00:00:00.67
pap.m4a	00:00:00.45
pat.m4a	00:00:00.43
pe.m4a	00:00:00.69
pem.m4a	00:00:00.67
pen.m4a	00:00:00.72
peng.m4a	00:00:00.74
pi.m4a	00:00:00.69
pin.m4a	00:00:00.72
ping.m4a	00:00:00.72
pong.m4a	00:00:00.67
pu.m4a	00:00:00.68
pung.m4a	00:00:00.66
q.m4a	00:00:00.87
r.m4a	00:00:00.78
ra.m4a	00:00:00.79
rai.m4a	00:00:00.84
rak.m4a	00:00:00.55
ram.m4a	00:00:00.78
ran.m4a	00:00:00.78
rang.m4a	00:00:00.78
re.m4a	00:00:00.69
rek.m4a	00:00:00.50
ren.m4a	00:00:00.75
ri.m4a	00:00:00.81
rik.m4a	00:00:00.54
ring.m4a	00:00:00.75
ris.m4a	00:00:00.59
ro.m4a	00:00:00.80
rong.m4a	00:00:00.78
ru.m4a	00:00:00.81
run.m4a	00:00:00.76
rung.m4a	00:00:00.75
s.m4a	00:00:00.50
sa.m4a	00:00:00.88
sam.m4a	00:00:00.91
san.m4a	00:00:00.84
sap.m4a	00:00:00.62
sat.m4a	00:00:00.60
se.m4a	00:00:00.86
sel.m4a	00:00:00.88
sem.m4a	00:00:00.83
sen.m4a	00:00:00.88
si.m4a	00:00:00.91
sing.m4a	00:00:00.85
sir.m4a	00:00:00.90
song.m4a	00:00:00.86
sor.m4a	00:00:00.80
su.m4a	00:00:00.87
sung.m4a	00:00:00.86
sya.m4a	00:00:00.86
syi.m4a	00:00:00.86
t.m4a	00:00:00.82
ta.m4a	00:00:00.75
tai.m4a	00:00:00.67
tak.m4a	00:00:00.40
tal.m4a	00:00:00.72
tan.m4a	00:00:00.72
tang.m4a	00:00:00.69
tau.m4a	00:00:00.70
te.m4a	00:00:00.72
tek.m4a	00:00:00.45
tem.m4a	00:00:00.66
teng.m4a	00:00:00.69
ter.m4a	00:00:00.68
ti.m4a	00:00:00.77
tik.m4a	00:00:00.48
ting.m4a	00:00:00.70
to.m4a	00:00:00.72
tu.m4a	00:00:00.69
tung.m4a	00:00:00.76
tus.m4a	00:00:00.50
u.m4a	00:00:00.95
v.m4a	00:00:00.88
w.m4a	00:00:01.13
wan.m4a	00:00:00.81
war.m4a	00:00:00.71
wi.m4a	00:00:00.79
wong.m4a	00:00:00.81
x.m4a	00:00:00.60
y.m4a	00:00:00.83
ya.m4a	00:00:00.73
yan.m4a	00:00:00.81
yung.m4a	00:00:00.79
z.m4a	00:00:00.59
za.m4a	00:00:00.88
